order_id,order_date,order_hour,weekday,city,lat,lon,restaurant_type,cuisine,channel,payment_mode,traffic_level,weather,distance_km,prep_time_min,order_value,delivery_time_min,customer_rating,late_delivery,weekend
QB101092,2024-09-17,13,Tuesday,Hyderabad,17.43487711405353,78.48255681950096,Premium Dining,Indian,App,Card,High,Clear,4.97,11.8,495.17,60.0,2.98,1,0
QB101093,2024-06-23,22,Sunday,Bengaluru,12.95345913626799,77.64840903128719,Casual Dining,Fast Food,App,UPI,Medium,Clear,3.84,11.5,236.44,37.5,4.89,0,1
QB101094,2024-03-12,6,Tuesday,Delhi NCR,28.558046293722043,77.17868616851709,Quick Service,Chinese,App,Card,High,Cloudy,6.52,8.4,256.98,54.5,3.51,0,0
QB101095,2024-01-16,22,Tuesday,Mumbai,19.090892956446538,72.9560228660374,Premium Dining,Biryani,App,UPI,Low,Clear,2.11,10.1,344.77,26.6,5.0,0,0
QB101096,2024-09-10,13,Tuesday,Delhi NCR,28.573438529078555,77.34911297585789,Casual Dining,Indian,Web,UPI,Low,Cloudy,4.94,10.4,285.67,36.6,5.0,0,0
QB101097,2024-04-28,11,Sunday,Mumbai,18.947541878351476,72.87416434120357,Casual Dining,Chinese,App,UPI,Low,Cloudy,1.24,14.6,255.92,30.0,5.0,0,1
QB101098,2024-01-16,8,Tuesday,Pune,18.54953360505139,73.77676504776306,Casual Dining,South Indian,App,UPI,Medium,Clear,1.25,13.3,373.36,42.4,5.0,0,0
QB101099,2024-10-09,14,Wednesday,Delhi NCR,28.579734068757176,77.09629061321387,Casual Dining,South Indian,App,Card,Very High,Clear,4.04,6.1,278.85,50.1,4.05,0,0
QB101100,2024-03-06,8,Wednesday,Mumbai,19.156876894868894,72.8142230824295,Quick Service,South Indian,App,Card,Low,Cloudy,5.94,7.6,265.71,33.1,5.0,0,0
QB101101,2024-02-13,10,Tuesday,Surat,21.260334134354412,72.77968277423119,Premium Dining,South Indian,App,UPI,Very High,Rain,11.09,16.7,477.22,95.0,1.0,1,0
QB101102,2024-06-07,11,Friday,Pune,18.48038137469005,73.76681882236429,Casual Dining,Biryani,App,Wallet,Medium,Clear,7.5,14.7,409.12,58.4,3.38,1,0
QB101103,2024-01-10,11,Wednesday,Surat,21.247208581926134,72.80279459790303,Casual Dining,Biryani,App,Card,High,Clear,1.34,16.3,466.9,59.3,2.57,1,0
QB101104,2024-02-28,9,Wednesday,Surat,21.2134082504137,72.88207343963342,Cloud Kitchen,South Indian,App,UPI,High,Storm,2.59,11.4,302.99,72.3,1.82,1,0
QB101105,2024-11-08,8,Friday,Mumbai,19.15249032330346,72.79602946384068,Quick Service,Indian,App,Card,Very High,Clear,5.98,15.6,289.49,62.6,3.08,1,0
QB101106,2024-06-10,11,Monday,Delhi NCR,28.542273313985866,77.15302661853721,Premium Dining,Indian,App,Wallet,Low,Cloudy,4.98,20.9,440.38,36.2,5.0,0,0
QB101107,2024-12-13,16,Friday,Hyderabad,17.386092232966007,78.50683230951893,Casual Dining,Desserts,App,COD,Low,Rain,7.23,11.3,137.85,53.3,4.15,0,0
QB101108,2024-10-20,17,Sunday,Hyderabad,17.421463254029803,78.4733011988506,Quick Service,Chinese,App,UPI,High,Clear,11.15,14.4,199.67,74.2,1.0,1,1
QB101109,2024-08-19,8,Monday,Mumbai,18.91871612696257,72.9131700785682,Premium Dining,Chinese,App,Wallet,Very High,Cloudy,10.11,8.0,434.36,65.5,2.05,1,0
QB101110,2024-01-10,15,Wednesday,Pune,18.419035901678868,73.90807429730495,Quick Service,Desserts,Web,UPI,Medium,Rain,7.15,11.0,139.59,66.0,2.44,1,0
QB101111,2024-01-06,9,Saturday,Delhi NCR,28.739859304037218,77.32590975900061,Quick Service,Biryani,App,Wallet,Medium,Clear,9.62,6.0,302.23,54.7,3.87,0,1
QB101112,2024-08-31,13,Saturday,Delhi NCR,28.532326890003862,77.17136499891275,Cloud Kitchen,Indian,App,UPI,High,Clear,1.02,13.5,293.22,38.9,5.0,0,1
QB101113,2024-07-16,21,Tuesday,Bengaluru,13.140529057473438,77.63642133938934,Quick Service,South Indian,Web,UPI,Medium,Clear,7.22,17.4,204.3,55.6,3.81,1,0
QB101114,2024-02-24,6,Saturday,Bengaluru,12.975494710792123,77.6316768284533,Quick Service,Chinese,App,UPI,Very High,Clear,5.15,10.5,270.9,49.7,3.61,0,1
QB101115,2024-09-27,15,Friday,Bengaluru,13.054734169978126,77.54312765020764,Casual Dining,Fast Food,App,UPI,Low,Rain,1.12,9.6,301.02,32.9,5.0,0,0
QB101116,2024-06-29,9,Saturday,Mumbai,19.17957066429921,72.92590007758471,Quick Service,South Indian,Web,Card,High,Clear,6.51,8.5,176.73,53.5,3.59,0,1
QB101117,2024-09-24,21,Tuesday,Pune,18.630591519335898,73.85534219928684,Casual Dining,Biryani,App,COD,Medium,Clear,3.08,22.3,351.97,57.7,3.27,1,0
QB101118,2024-04-15,6,Monday,Delhi NCR,28.600897762825902,77.23581746769739,Quick Service,Indian,App,UPI,Very High,Clear,8.39,15.7,230.09,76.6,1.28,1,0
QB101119,2024-02-25,6,Sunday,Mumbai,18.92946790170291,72.80561173704126,Casual Dining,Fast Food,App,UPI,Very High,Clear,3.19,13.2,269.61,48.0,4.3,0,1
QB101120,2024-10-31,7,Thursday,Pune,18.37319526193506,73.98972573871463,Casual Dining,Desserts,Web,COD,Low,Storm,6.57,12.7,198.18,65.5,2.35,1,0
QB101121,2024-03-09,23,Saturday,Surat,21.06466624337343,72.8185257200056,Cloud Kitchen,Indian,App,Card,Low,Clear,2.6,13.8,296.33,47.8,4.36,0,1
QB101122,2024-01-10,10,Wednesday,Pune,18.545774444963985,73.77512550574711,Casual Dining,Biryani,Web,UPI,Very High,Clear,5.69,9.0,353.8,63.0,3.22,1,0
QB101123,2024-12-26,17,Thursday,Pune,18.699794492596872,73.83849365445185,Casual Dining,South Indian,App,Card,Medium,Storm,2.55,12.9,231.8,68.1,2.8,1,0
QB101124,2024-03-05,11,Tuesday,Hyderabad,17.312854314789803,78.49528796041449,Casual Dining,North Indian,App,Wallet,Very High,Clear,2.18,14.4,224.57,57.8,2.76,1,0
QB101125,2024-05-08,14,Wednesday,Bengaluru,13.100055208625667,77.52457411459271,Quick Service,North Indian,App,UPI,Very High,Clear,4.13,18.8,300.99,72.1,1.35,1,0
QB101126,2024-10-06,13,Sunday,Mumbai,18.9756479152218,72.82445729063932,Premium Dining,South Indian,Web,UPI,Medium,Clear,5.87,13.0,346.33,43.2,4.3,0,1
QB101127,2024-01-19,15,Friday,Delhi NCR,28.61021960603266,77.12478810480086,Casual Dining,Fast Food,App,Wallet,Very High,Clear,5.39,6.0,331.96,50.3,4.44,0,0
QB101128,2024-09-02,7,Monday,Delhi NCR,28.613262558011105,77.23407296421311,Premium Dining,Desserts,App,UPI,High,Rain,7.54,17.0,254.77,79.1,1.0,1,0
QB101129,2024-04-13,6,Saturday,Delhi NCR,28.670375307980155,77.32263155958358,Quick Service,Indian,App,UPI,Very High,Cloudy,4.24,15.2,250.35,66.7,2.56,1,1
QB101130,2024-03-21,18,Thursday,Hyderabad,17.432957113490016,78.53241436945972,Casual Dining,Fast Food,App,UPI,Very High,Clear,1.73,14.3,365.64,51.2,3.81,0,0
QB101131,2024-04-19,9,Friday,Bengaluru,12.844379847660441,77.47854324361472,Quick Service,Indian,Web,Wallet,Low,Clear,6.01,17.2,253.94,39.6,4.97,0,0
QB101132,2024-03-02,8,Saturday,Mumbai,19.14081556848995,72.88397368728842,Quick Service,Fast Food,App,UPI,Low,Clear,3.79,7.6,221.13,34.2,5.0,0,1
QB101133,2024-11-16,13,Saturday,Delhi NCR,28.702183605401967,77.21728331290493,Quick Service,Desserts,App,UPI,High,Rain,8.53,9.4,226.53,70.4,1.96,1,1
QB101134,2024-04-28,9,Sunday,Hyderabad,17.40790225784655,78.63105591775897,Quick Service,South Indian,Web,UPI,Very High,Cloudy,3.64,17.4,280.96,76.8,1.0,1,1
QB101135,2024-08-04,12,Sunday,Mumbai,18.94239859088911,72.79904400184792,Quick Service,Chinese,Web,Wallet,Medium,Cloudy,9.04,6.8,388.71,51.1,4.09,0,1
QB101136,2024-02-19,14,Monday,Pune,18.45869390867541,73.79574182146347,Premium Dining,Chinese,Web,UPI,Medium,Storm,6.79,21.4,395.57,95.0,1.0,1,0
QB101137,2024-12-21,13,Saturday,Bengaluru,12.981950075771142,77.56515753145452,Casual Dining,Indian,App,COD,Low,Clear,2.25,16.7,303.23,33.4,5.0,0,1
QB101138,2024-06-19,11,Wednesday,Bengaluru,12.877958805589687,77.67714095235996,Casual Dining,North Indian,Web,UPI,Medium,Rain,5.58,7.6,318.26,51.4,4.51,0,0
QB101139,2024-11-23,8,Saturday,Bengaluru,12.911416894259084,77.6118436508008,Cloud Kitchen,Healthy,App,UPI,Medium,Clear,6.58,12.5,269.03,55.1,3.5,1,1
QB101140,2024-06-14,10,Friday,Pune,18.545808709739692,73.83447278683019,Casual Dining,Chinese,App,UPI,High,Clear,3.03,20.2,282.9,56.2,3.07,1,0
QB101141,2024-01-19,18,Friday,Delhi NCR,28.559868281042093,77.31311895554049,Casual Dining,Fast Food,Web,Wallet,High,Storm,3.86,11.6,387.68,60.2,2.52,1,0
QB101142,2024-12-18,14,Wednesday,Hyderabad,17.413277193701525,78.51534131646576,Premium Dining,Biryani,App,UPI,High,Cloudy,4.19,22.6,435.05,70.3,1.94,1,0
QB101143,2024-12-03,14,Tuesday,Bengaluru,12.987413537881284,77.626398945058,Quick Service,Chinese,Web,Card,Medium,Cloudy,3.52,11.9,311.96,42.6,4.67,0,0
QB101144,2024-06-19,15,Wednesday,Delhi NCR,28.734878792853248,77.2060447050826,Casual Dining,Chinese,App,Card,Medium,Rain,0.6,15.6,232.51,38.6,4.96,0,0
QB101145,2024-09-30,13,Monday,Pune,18.747875985153858,73.90104746373557,Quick Service,Biryani,App,Card,High,Storm,1.38,11.6,199.35,61.6,2.79,1,0
QB101146,2024-09-29,12,Sunday,Pune,18.462425420607204,73.77552578997683,Premium Dining,Fast Food,App,Card,Low,Rain,4.5,17.0,393.89,49.7,3.86,0,1
QB101147,2024-08-08,12,Thursday,Hyderabad,17.560933850213,78.34041595413844,Quick Service,Indian,Web,Card,Very High,Storm,1.8,10.8,227.14,74.3,2.09,1,0
QB101148,2024-12-23,12,Monday,Pune,18.531724741351663,73.91295250531357,Cloud Kitchen,Chinese,App,COD,Medium,Clear,2.81,14.1,250.32,43.9,4.73,0,0
QB101149,2024-08-27,12,Tuesday,Pune,18.582461230822616,73.77004386534523,Cloud Kitchen,Chinese,Web,UPI,Medium,Clear,2.92,16.6,337.64,43.9,5.0,0,0
QB101150,2024-05-07,8,Tuesday,Hyderabad,17.48723159193345,78.50349183871324,Casual Dining,Biryani,App,UPI,High,Cloudy,8.86,11.3,394.75,74.1,1.24,1,0
QB101151,2024-04-09,21,Tuesday,Pune,18.477894583099044,73.93538786584918,Casual Dining,Fast Food,App,UPI,Medium,Clear,9.49,12.8,308.2,59.9,3.38,1,0
QB101152,2024-04-14,9,Sunday,Hyderabad,17.50657392467374,78.53686526728566,Cloud Kitchen,Fast Food,App,UPI,High,Clear,7.46,6.0,204.56,62.2,2.62,1,1
QB101153,2024-01-29,12,Monday,Hyderabad,17.327618887532452,78.47756637857916,Cloud Kitchen,South Indian,Web,Card,Medium,Clear,2.42,12.3,314.27,42.5,5.0,0,0
QB101154,2024-09-10,12,Tuesday,Hyderabad,17.32026873109525,78.53650570573136,Premium Dining,Indian,App,UPI,Low,Clear,11.26,26.5,402.81,68.0,2.76,1,0
QB101155,2024-05-22,14,Wednesday,Hyderabad,17.453423537056185,78.5933999238902,Premium Dining,Indian,App,UPI,Low,Clear,5.55,17.8,417.73,46.2,4.85,0,0
QB101156,2024-12-20,11,Friday,Mumbai,18.974923179514068,72.84291891387983,Casual Dining,Chinese,App,UPI,Low,Clear,1.4,22.7,221.16,33.3,4.81,0,0
QB101157,2024-12-10,18,Tuesday,Pune,18.496865448650993,73.90081533667653,Quick Service,Fast Food,App,Wallet,High,Cloudy,4.54,13.7,228.34,63.7,2.32,1,0
QB101158,2024-11-29,8,Friday,Pune,18.493380077383843,73.79284512848825,Casual Dining,Biryani,App,Wallet,Medium,Clear,2.06,11.8,400.36,45.9,4.52,0,0
QB101159,2024-05-09,12,Thursday,Mumbai,19.071642326632183,72.87570778509098,Casual Dining,Chinese,App,UPI,Low,Clear,5.57,6.9,280.29,32.8,5.0,0,0
QB101160,2024-01-09,14,Tuesday,Pune,18.364656956110057,73.77696503117717,Cloud Kitchen,Fast Food,App,COD,High,Rain,0.57,6.2,190.25,51.2,3.96,0,0
QB101161,2024-01-22,14,Monday,Mumbai,18.98982665390732,72.93077064390779,Quick Service,Fast Food,App,UPI,High,Clear,3.58,13.1,195.48,49.2,4.17,0,0
QB101162,2024-02-05,13,Monday,Delhi NCR,28.61112141901908,77.18702553422753,Premium Dining,Desserts,App,UPI,Very High,Clear,4.88,18.2,355.66,64.2,2.23,1,0
QB101163,2024-04-08,13,Monday,Hyderabad,17.442923909993823,78.58395294341408,Quick Service,North Indian,Web,UPI,Medium,Clear,6.95,12.6,393.69,51.5,4.39,0,0
QB101164,2024-02-03,15,Saturday,Mumbai,19.01629216852825,72.94407871047899,Quick Service,Desserts,App,UPI,Very High,Cloudy,2.44,7.2,245.86,33.8,5.0,0,1
QB101165,2024-06-02,8,Sunday,Pune,18.463280982896208,73.80461304651627,Cloud Kitchen,Indian,Web,Card,Low,Clear,2.95,13.9,348.52,47.5,5.0,0,1
QB101166,2024-08-30,10,Friday,Pune,18.462786967705615,73.86235576173318,Casual Dining,Indian,App,COD,High,Cloudy,2.78,14.7,295.35,59.7,2.75,1,0
QB101167,2024-10-02,15,Wednesday,Bengaluru,12.913546591769359,77.5916225713069,Premium Dining,Biryani,Web,UPI,Low,Cloudy,2.28,20.8,475.13,41.4,5.0,0,0
QB101168,2024-03-17,13,Sunday,Mumbai,19.094904265898915,72.90431843928725,Casual Dining,Fast Food,App,UPI,Very High,Cloudy,1.73,15.4,306.63,52.0,4.57,0,1
QB101169,2024-09-09,19,Monday,Delhi NCR,28.632207936647674,77.31715658443188,Cloud Kitchen,Biryani,App,Wallet,Very High,Clear,2.27,15.8,271.93,50.8,4.2,0,0
QB101170,2024-04-30,13,Tuesday,Hyderabad,17.41781212541709,78.40365611348602,Casual Dining,North Indian,App,Card,Very High,Clear,3.05,13.8,296.75,60.3,3.09,1,0
QB101171,2024-08-26,6,Monday,Surat,21.26402140891418,72.82296875820468,Quick Service,North Indian,App,COD,High,Cloudy,3.06,15.0,235.81,68.2,1.87,1,0
QB101172,2024-04-23,10,Tuesday,Hyderabad,17.421349444557766,78.46190644391494,Quick Service,Fast Food,App,Wallet,Medium,Rain,2.36,14.3,179.86,46.9,4.4,0,0
QB101173,2024-08-27,11,Tuesday,Delhi NCR,28.621775009913968,77.19092134373183,Casual Dining,North Indian,App,UPI,High,Clear,6.1,18.0,442.65,57.6,2.99,1,0
QB101174,2024-02-20,13,Tuesday,Hyderabad,17.395169755605522,78.52540884801607,Quick Service,North Indian,Web,COD,Low,Clear,7.25,16.3,272.46,48.4,3.79,0,0
QB101175,2024-09-25,12,Wednesday,Bengaluru,13.049703374936833,77.60653885865443,Quick Service,Chinese,App,COD,Low,Clear,0.72,8.0,300.73,23.6,4.92,0,0
QB101176,2024-11-02,16,Saturday,Pune,18.405396337484447,73.81825652595145,Premium Dining,North Indian,App,UPI,High,Clear,5.53,10.6,481.29,67.4,2.09,1,1
QB101177,2024-12-05,15,Thursday,Mumbai,19.0988254029814,72.93732452732435,Cloud Kitchen,Chinese,App,Card,Very High,Clear,2.34,12.4,288.57,53.0,4.12,0,0
QB101178,2024-06-10,12,Monday,Pune,18.625623209179818,73.88358604847924,Casual Dining,Indian,App,COD,Low,Rain,8.34,13.8,310.21,61.1,2.6,1,0
QB101179,2024-12-02,13,Monday,Bengaluru,13.002311575987553,77.50748099105023,Casual Dining,Fast Food,App,Wallet,Medium,Clear,0.6,14.2,323.75,37.7,5.0,0,0
QB101180,2024-06-05,14,Wednesday,Surat,21.042733647425685,72.87835321544966,Cloud Kitchen,Indian,Web,UPI,Medium,Rain,2.85,15.3,259.48,65.2,2.55,1,0
QB101181,2024-04-24,17,Wednesday,Delhi NCR,28.591038822717092,77.11969678637591,Cloud Kitchen,North Indian,App,UPI,Low,Cloudy,5.48,13.3,256.75,37.3,5.0,0,0
QB101182,2024-12-20,10,Friday,Hyderabad,17.497404446848233,78.59635567911239,Quick Service,North Indian,App,UPI,Medium,Cloudy,2.29,15.7,328.84,45.4,4.78,0,0
QB101183,2024-02-17,9,Saturday,Surat,21.099193787186792,72.7733588994498,Premium Dining,South Indian,App,UPI,High,Clear,7.94,20.5,445.68,86.3,1.0,1,1
QB101184,2024-02-25,17,Sunday,Mumbai,19.169175047598884,72.89953312921867,Cloud Kitchen,Indian,App,UPI,Very High,Cloudy,2.44,12.0,206.96,51.1,4.14,0,1
QB101185,2024-11-09,11,Saturday,Surat,21.25005912846643,72.93164164779787,Casual Dining,North Indian,Web,Card,Low,Clear,3.13,11.9,373.03,40.7,4.59,0,1
QB101186,2024-08-03,11,Saturday,Hyderabad,17.390128141763878,78.34352389819578,Casual Dining,South Indian,App,Wallet,Very High,Rain,6.13,14.4,331.7,87.4,1.0,1,1
QB101187,2024-01-07,16,Sunday,Mumbai,19.173250295395928,72.86273480266621,Cloud Kitchen,Chinese,App,UPI,High,Rain,2.32,15.6,348.02,50.2,4.5,0,1
QB101188,2024-11-11,12,Monday,Delhi NCR,28.506998429075892,77.33907823680052,Cloud Kitchen,Fast Food,App,UPI,Medium,Clear,8.02,18.2,281.32,63.7,2.62,1,0
QB101189,2024-12-06,10,Friday,Hyderabad,17.368361426802704,78.57455661811288,Casual Dining,Fast Food,App,UPI,High,Clear,5.83,22.4,261.4,79.3,1.18,1,0
QB101190,2024-10-19,14,Saturday,Mumbai,19.168092229061436,72.91802647943393,Casual Dining,Chinese,App,UPI,Medium,Clear,2.21,13.2,296.43,42.1,4.59,0,1
QB101191,2024-09-11,14,Wednesday,Bengaluru,12.96577545336639,77.46606253326229,Quick Service,Fast Food,App,UPI,High,Storm,3.68,6.0,196.75,61.1,2.88,1,0
QB101192,2024-02-28,15,Wednesday,Delhi NCR,28.604788251302303,77.30153225676399,Cloud Kitchen,Indian,Web,UPI,Low,Rain,3.31,6.2,361.57,32.3,5.0,0,0
QB101193,2024-07-24,10,Wednesday,Hyderabad,17.522692899574732,78.42336104750876,Casual Dining,Biryani,Web,COD,Medium,Clear,2.23,12.1,355.01,40.3,5.0,0,0
QB101194,2024-08-11,16,Sunday,Mumbai,19.0499636536876,72.90936439525842,Quick Service,South Indian,App,Card,Medium,Cloudy,3.2,11.0,228.76,40.5,5.0,0,1
QB101195,2024-01-29,10,Monday,Pune,18.534449916211926,73.8584205889428,Cloud Kitchen,Fast Food,App,UPI,Medium,Clear,6.53,14.7,266.75,61.7,2.4,1,0
QB101196,2024-07-26,13,Friday,Surat,21.012062073865557,72.6651211342302,Cloud Kitchen,Biryani,App,UPI,Low,Clear,13.72,18.3,392.47,76.0,1.26,1,0
QB101197,2024-02-28,17,Wednesday,Surat,21.172735629366596,72.91893405721883,Cloud Kitchen,Biryani,App,COD,High,Rain,3.24,7.9,249.59,59.8,2.87,1,0
QB101198,2024-02-04,7,Sunday,Hyderabad,17.38431240676846,78.44655607788529,Casual Dining,South Indian,Web,UPI,Medium,Rain,2.12,11.8,297.67,42.6,5.0,0,1
QB101199,2024-06-02,11,Sunday,Mumbai,19.012346890549747,72.94409830791032,Quick Service,Desserts,App,Wallet,Medium,Cloudy,2.15,10.9,249.91,32.5,5.0,0,1
QB101200,2024-06-20,9,Thursday,Hyderabad,17.499592580611022,78.36588718575447,Quick Service,Indian,App,UPI,Medium,Cloudy,6.38,15.0,332.96,55.4,3.7,1,0
QB101201,2024-02-07,20,Wednesday,Mumbai,18.895161998947263,72.93254929937703,Quick Service,North Indian,App,COD,Medium,Clear,3.94,10.0,347.96,36.7,5.0,0,0
QB101202,2024-06-22,15,Saturday,Mumbai,19.12570048753628,72.97397680455204,Quick Service,Fast Food,App,Wallet,Low,Clear,5.09,9.2,142.2,33.7,5.0,0,1
QB101203,2024-07-11,10,Thursday,Delhi NCR,28.60814781261584,77.33727311320395,Premium Dining,Desserts,App,UPI,Medium,Cloudy,4.75,18.4,291.65,57.9,3.21,1,0
QB101204,2024-12-09,23,Monday,Bengaluru,13.119264105629755,77.62357474576838,Premium Dining,North Indian,App,UPI,Medium,Clear,2.6,22.7,521.3,49.6,4.29,0,0
QB101205,2024-08-08,19,Thursday,Pune,18.437729607196566,73.84146122945913,Premium Dining,Indian,App,UPI,Medium,Cloudy,4.36,18.5,508.28,61.8,2.76,1,0
QB101206,2024-01-12,8,Friday,Hyderabad,17.49322398765566,78.57214906308023,Premium Dining,Chinese,App,UPI,High,Clear,7.16,25.1,507.2,74.6,1.51,1,0
QB101207,2024-09-17,13,Tuesday,Bengaluru,12.95057488666724,77.64657074860249,Quick Service,Fast Food,App,Wallet,Medium,Clear,2.53,13.5,170.27,43.5,5.0,0,0
QB101208,2024-04-20,19,Saturday,Delhi NCR,28.65925842106137,77.21910046981712,Casual Dining,Chinese,App,COD,Medium,Rain,2.77,15.2,364.17,46.9,3.81,0,1
QB101209,2024-04-21,11,Sunday,Surat,21.32907877678113,72.8262789375533,Quick Service,Desserts,App,Wallet,High,Clear,2.63,10.0,256.07,48.6,4.0,0,1
QB101210,2024-06-26,12,Wednesday,Bengaluru,12.919635393578195,77.61118136076351,Cloud Kitchen,Chinese,App,UPI,High,Clear,0.6,17.5,240.99,47.7,4.36,0,0
QB101211,2024-01-14,15,Sunday,Bengaluru,13.03089576074178,77.51431414277408,Quick Service,Desserts,App,UPI,Low,Rain,10.5,10.3,150.39,57.5,3.14,1,1
QB101212,2024-12-30,12,Monday,Mumbai,19.064596220971087,72.85168960013341,Casual Dining,Healthy,App,Card,High,Clear,2.89,14.3,385.33,48.3,4.72,0,0
QB101213,2024-12-29,7,Sunday,Pune,18.56600203600376,73.63939523222777,Casual Dining,Fast Food,App,Card,High,Cloudy,1.47,17.6,241.75,58.3,2.9,1,1
QB101214,2024-06-19,13,Wednesday,Hyderabad,17.54074575698769,78.48430362830987,Quick Service,South Indian,App,UPI,Very High,Clear,4.95,6.0,275.65,67.1,2.21,1,0
QB101215,2024-06-24,17,Monday,Delhi NCR,28.65125504420505,77.07367309950435,Casual Dining,South Indian,Web,Card,High,Rain,3.29,8.9,292.0,45.8,3.84,0,0
QB101216,2024-04-18,9,Thursday,Mumbai,19.212673422486507,72.99077589884932,Quick Service,South Indian,App,Wallet,Low,Clear,4.72,11.5,238.28,26.7,5.0,0,0
QB101217,2024-06-22,14,Saturday,Hyderabad,17.615063190727575,78.31837501299115,Casual Dining,Biryani,App,Card,High,Clear,4.01,8.1,351.45,47.1,4.28,0,1
QB101218,2024-12-22,7,Sunday,Hyderabad,17.419185614968022,78.50069381955285,Cloud Kitchen,Biryani,Web,Wallet,High,Clear,6.92,11.6,276.11,65.9,1.87,1,1
QB101219,2024-07-22,14,Monday,Delhi NCR,28.565209737002714,77.15257373352459,Quick Service,Biryani,Web,Wallet,Medium,Clear,14.62,13.2,193.04,73.3,1.96,1,0
QB101220,2024-08-10,6,Saturday,Surat,21.14397208421434,72.79220356694306,Casual Dining,North Indian,App,Wallet,Low,Storm,3.09,17.0,301.34,65.8,2.23,1,1
QB101221,2024-01-30,9,Tuesday,Mumbai,19.07856202746946,72.7419733967966,Cloud Kitchen,Fast Food,App,UPI,Very High,Rain,4.91,6.1,245.08,59.1,2.86,1,0
QB101222,2024-09-08,10,Sunday,Bengaluru,12.885105318408732,77.50496813225998,Cloud Kitchen,North Indian,Web,UPI,Low,Cloudy,2.43,11.6,319.23,32.2,5.0,0,1
QB101223,2024-06-26,12,Wednesday,Surat,21.23458710729372,72.8497371801396,Cloud Kitchen,Fast Food,App,UPI,Low,Rain,6.69,10.9,244.46,63.7,2.58,1,0
QB101224,2024-04-27,17,Saturday,Delhi NCR,28.62658465485835,77.16762629784351,Cloud Kitchen,North Indian,App,UPI,Low,Clear,5.01,6.0,308.17,36.2,5.0,0,1
QB101225,2024-01-25,13,Thursday,Hyderabad,17.27848056588221,78.5586220182358,Quick Service,South Indian,App,COD,High,Clear,1.35,18.7,315.77,57.5,2.94,1,0
QB101226,2024-06-12,18,Wednesday,Delhi NCR,28.637148375780946,77.36760104509584,Cloud Kitchen,Chinese,App,COD,Very High,Clear,17.9,13.1,294.31,95.0,1.0,1,0
QB101227,2024-03-12,8,Tuesday,Delhi NCR,28.68456331765826,77.23191951574488,Cloud Kitchen,Desserts,Web,COD,Very High,Clear,6.14,11.8,190.52,60.4,2.64,1,0
QB101228,2024-03-08,16,Friday,Surat,21.209081400573268,72.99204051567035,Casual Dining,South Indian,App,UPI,Medium,Clear,4.84,11.3,244.68,51.2,4.55,0,0
QB101229,2024-01-16,18,Tuesday,Delhi NCR,28.57000025781119,77.22019660717636,Quick Service,Biryani,App,Card,Medium,Clear,1.14,16.5,383.77,40.2,4.71,0,0
QB101230,2024-11-03,7,Sunday,Surat,21.250899094895118,72.8888645911495,Premium Dining,Fast Food,App,UPI,Low,Clear,8.94,15.1,326.48,59.1,3.48,1,1
QB101231,2024-03-27,11,Wednesday,Delhi NCR,28.477849770562045,77.28666556859338,Quick Service,South Indian,Web,Card,High,Rain,2.13,9.3,263.62,45.2,4.65,0,0
QB101232,2024-01-24,10,Wednesday,Mumbai,19.01795853564465,72.89583258877192,Quick Service,Desserts,App,Card,High,Clear,3.21,14.7,339.15,42.0,4.66,0,0
QB101233,2024-01-22,16,Monday,Mumbai,18.999463535280317,72.9322304660994,Premium Dining,Desserts,Web,UPI,High,Clear,2.61,22.1,272.35,54.5,3.18,0,0
QB101234,2024-04-05,6,Friday,Hyderabad,17.36674259724524,78.43353316096412,Cloud Kitchen,Chinese,App,Wallet,Low,Rain,0.9,7.3,303.86,34.7,5.0,0,0
QB101235,2024-07-30,18,Tuesday,Delhi NCR,28.676602204875348,77.18130952362226,Cloud Kitchen,Biryani,Web,UPI,Low,Cloudy,3.02,9.2,283.41,33.5,5.0,0,0
QB101236,2024-06-11,14,Tuesday,Pune,18.583062044249,73.79483413236467,Cloud Kitchen,Indian,App,UPI,Medium,Clear,3.79,19.5,327.74,55.8,3.19,1,0
QB101237,2024-01-29,13,Monday,Bengaluru,12.904166518766853,77.58651626231737,Quick Service,Desserts,Web,UPI,Low,Cloudy,6.13,21.2,242.79,48.6,4.41,0,0
QB101238,2024-09-15,8,Sunday,Surat,21.2229254423042,72.90810735862767,Cloud Kitchen,Chinese,App,COD,Low,Clear,5.58,6.0,312.47,43.2,4.31,0,1
QB101239,2024-12-22,19,Sunday,Mumbai,19.038507159241618,72.95390724063617,Quick Service,North Indian,Web,UPI,High,Clear,4.63,9.5,297.89,46.4,4.75,0,1
